sulpirida,Sanofi-Aventis,EQUILID,113000185,200mg,com,12/11/2012
sulpirida,Sanofi-Aventis,EQUILID,113000185,50mg,cap dura,12/11/2012
sultamicilina,Pfizer,UNASYN,102160218,250mg/5mL,po sus or,12/11/2012
sultamicilina (tosilato),Pfizer,UNASYN,102160207,375mg,com rev,12/11/2012
sumatripano (succinato),Glaxosmithkline,IMIGRAN,101070194,50mg,com rev,12/11/2012
sumatripano (succinato),Glaxosmithkline,IMIGRAN,101070194,100mg,com rev,12/11/2012
sumatripano (succinato),Libbs,SUMAX,100330163,6mg/ml,sol inj,12/11/2012
sunitinibe (malato),Pfizer,SUTENT,102160205,"12,5mg",cap dura,22/04/2013
sunitinibe (malato),Pfizer,SUTENT,102160205,25mg,cap dura,22/04/2013
sunitinibe (malato),Pfizer,SUTENT,102160205,50mg,cap dura,22/04/2013
suxametônio (cloreto),União Química,SUCCINIL COLIN,104970206,100mg,po liof  inj,27/08/2018
suxametônio (cloreto),União Química,SUCCINIL COLIN,104970206,500mg,po liof  inj,27/08/2018
tacrolimo,Leo Pharma,PROTOPIC,185690007,"0,3mg/g",pom,12/11/2012
tacrolimo,Leo Pharma,PROTOPIC,185690007,1mg/g,pom,12/11/2012
tacrolimo,Astellas,PROGRAF,177170007,1mg,cap dura,12/11/2012
tacrolimo,Astellas,PROGRAF,177170007,5mg,cap dura,12/11/2012
tacrolimo,Astellas,PROGRAF,177170007,5mg/mL,sol inj,12/11/2012
tadalafila,Eli Lilly,CIALIS,112600074,5mg,com rev,12/11/2012
tadalafila,Eli Lilly,CIALIS,112600074,20mg,com rev,12/11/2012
tafamidis meglumina,Wyeth,VYNDAQEL,121100462,20mg,cap mole,27/12/2019
tafluprosta,Mundipharma,SAFLUTAN,191980004,15mcg/mL,sol oft,12/04/2018
tamoxifeno (citrato),Astrazeneca,NOLVADEX,116180036,10mg,com rev,12/11/2012
tamoxifeno (citrato),Astrazeneca,NOLVADEX D,116180036,20mg,com rev,12/11/2012
tansulosina (cloridrato),Boehringer Ingelheim,SECOTEX,103670105,"0,40mg",com lib prol,12/11/2012
tansulosina (cloridrato),Geolab,"CLORIDRATO DETANSULOSINA",154230182,"0,40mg",cap,12/11/2012
tartarato de vareniclina,Pfizer,CHAMPIX,102160209,"0,5mg",com rev,11/05/2017
tartarato de vareniclina,Pfizer,CHAMPIX,102160209,1mg,com rev,11/05/2017
tegaserode (maleato),Novartis Biociências,ZELMAC,100680185,6mg,com,12/11/2012
teicoplanina,Sanofi-Aventis,TARGOCID,113000171,"200mg/3mL(66,66mg/mL)",po liof sol inj,12/11/2012
teicoplanina,Sanofi-Aventis,TARGOCID,113000171,"400mg/3mL(133,33mg/mL)",po liof sol inj,12/11/2012
telmisartana,Boehringer Ingelheim,MICARDIS,103670110,40mg/8mL,po liof sol inj,12/11/2012
telmisartana,Boehringer Ingelheim,MICARDIS,103670110,40mg,com,12/11/2012
telmisartana,Boehringer Ingelheim,MICARDIS,103670110,80mg,com,12/11/2012
temozolomida,Schering Plough,TEMODAL,101710194,5mg,cap dura,12/11/2012
temozolomida,Schering Plough,TEMODAL,101710194,20mg,cap dura,12/11/2012
temozolomida,Schering Plough,TEMODAL,101710194,100mg,cap dura,12/11/2012
temozolomida,Schering Plough,TEMODAL,101710194,140mg,cap dura,12/11/2012
temozolomida,Schering Plough,TEMODAL,101710194,180mg,cap dura,12/11/2012
temozolomida,Schering Plough,TEMODAL,101710194,250mg,cap dura,12/11/2012
temozolomida,Schering Plough,TEMODAL,101710194,100 mg,po liof sol inj,04/02/2013
tenofovir desoproxila (fumarato),United Medical,VIREAD,125760019,300 mg,com rev,12/11/2012
tenoxicam,Eurofarma,TENOXICAM,100430757,20mg,pó liófilo sol inj,12/11/2012
tenoxicam,Eurofarma,TENOXICAM,100430757,40mg,pó liófilo sol inj,12/11/2012
tenoxicam,Mylan,TILATIL,101000144,20mg,com rev,12/11/2012
tensirolimo,Pfizer,TORISEL,102160253,25mg/mL,sol inj,08/04/2016
teofilina,Abbott,TEOLONG,105530305,100mg,cap microgran,12/11/2012
teofilina,Abbott,TEOLONG,105530305,200mg,cap microgran,12/11/2012
teofilina,Abbott,TEOLONG,105530305,300mg,cap microgran,12/11/2012
terazosina (cloridrato),Abbott,HYTRIN,105530184,2mg,com,12/11/2012
terazosina (cloridrato),Abbott,HYTRIN,105530184,5mg,com,12/11/2012
terbinafina,Novartis Biociências,LAMISILATE,100681063,10mg/g,gel,29/10/2014
terbinafina (cloridrato),Novartis Biociências,LAMISIL,100680073,250mg,com,12/11/2012
terbinafina (cloridrato),Novartis Biociências,LAMISILATE,100681063,10mg/g,crem derm,29/10/2014
terbinafina (cloridrato),Novartis Biociências,LAMISILATE,100681063,10mg/mL,sol top (spr),29/10/2014
terbutalina (sulfato),União Química,TERBUTIL,104971176,"0,5mg/mL",sol inj,28/09/2016
terbutalina (sulfato),Prati Donaduzzi,SULFATO DE TERBUTALINA,125680088,"0,30 mg/mL",xpe,26/09/2018
terconazol,Janssen Cilag,GYNO-FUNGIX,112360020,"8,0mg/g",crem vag,12/11/2012
teriflunomida,Genzyme,AUBAGIO,125430026,14 mg,com rev,29/07/2016
terizidona,Collect,TERIZIDEX,151890001,250mg,cap gel dura,15/06/2018
terlipressina (acetato),Ferring,GLYPRESSIN,128760006,1mg/5mL,po liof sol inj,12/11/2012
testosterona,Besins Healthcare,ANDROGEL,187590003,10mg/ml,gel,09/09/2015
testosterona (cipionato),EMS Sigma Pharma,DEPOSTERON,135690600,100mg/mL,sol inj,12/11/2012
tetraciclina (cloridrato),Prati Donaduzzi,CLORIDRATO DE TETRACICLIN,125680171,500 mg,cap dura,30/10/2018
tiabendazol,União Química,FOLDAN,104971151,50mg/g,pom derm,05/08/2015
tiabendazol,União Química,FOLDAN,104971151,50mg/mL,loç,05/08/2015
tianfenicol,Zambon,GLITISOL,100840034,500mg,cap mole,12/11/2012
tibolona,Libbs,LIBIAM,100330087,"1,25mg",com,12/11/2012
tibolona,Schering Plough,LIVIAL,101710072,"2,5mg",com,12/11/2012
ticagrelor,Astrazeneca,BRILINTA,116180238,90mg,com rev,01/07/2014
tigeciclina,Wyeth,TYGACIL,121100263,50mg,po liof sol inj,12/11/2012
timolol (maleato),Mundipharma,TIMOPTOL,100290032,5mg/ml,sol oft,12/11/2012
timolol (maleato),Mundipharma,TIMOPTOL XE,100290032,5mg/mL,gel oft,28/07/2017
tinidazol,Pfizer,PLETIL,102160164,500mg,com rev,12/11/2012
tiocolchicosídeo,Sanofi-Aventis,COLTRAX,113000988,4mg,com,12/11/2012
tiocolchicosídeo,Sanofi-Aventis,COLTRAX INJ,113000215,2mg/mL,sol inj,12/11/2012
tioconazol,Wyeth,TRALEN,121100356,10mg/mL,crem derm,12/11/2012
tioconazol,Wyeth,TRALEN,121100356,1%,po dermat,12/11/2012
tioconazol,Pfizer,TRALEN,102160040,280mg/g,sol top,12/11/2012
tioguanina,Aspen Pharma,LANVIS,137640134,40mg,com,12/11/2012
tiopental sódico,Cristália,THIOPENTAX,102980094,500mg,po liof inj,02/02/2018
tiopental sódico,Cristália,THIOPENTAX,102980094,1g,po liof inj,02/02/2018
tioridazina (cloridrato),Valeant Farmacêutica,MELLERIL,105750008,10mg,drag,12/11/2012
tioridazina (cloridrato),Valeant Farmacêutica,MELLERIL,105750008,25 mg,drag,12/11/2012
tioridazina (cloridrato),Valeant Farmacêutica,MELLERIL,105750008,50mg,drag,12/11/2012
tioridazina (cloridrato),Valeant Farmacêutica,MELLERIL,105750008,100mg,drag,12/11/2012
tioridazina (cloridrato),Valeant Farmacêutica,MELLERIL,105750008,200mg,com lib retard,12/11/2012
tiotrópio (brometo) monohidratado,Boehringer Ingelheim,SPIRIVA RESPIMAT,103670137,"2,5mcg/dose",sol aer inal or + inal,12/11/2012
tipranavir,Boehringer Ingelheim,ELODIUS,103670162,250mg,cap mole,30/04/2013
tipranavir,Boehringer Ingelheim,ELODIUS,103670162,100mg/ml,sol oral,30/04/2013
tirofibana (cloridrato),Aspen Pharma,AGRASTAT,137640120,"0,25mg/ml",sol inj,12/11/2012
tizanidina (cloridrato),Novartis Biociências,SIRDALUD,100680055,2mg,com,12/11/2012
tobramicina,Chiesi,BRAMITOB,100580112,75mg/ml,sol inal,22/01/2013
tobramicina,Mylan,TOBI,100681083,60mg/mL,sol inal,12/11/2012
tobramicina,Novartis Biociências,TOBREX,100681100,3mg/mL,sol oft,12/11/2012
tobramicina,Novartis Biociências,TOBREX,100681100,3mg/mL,pom oft,12/11/2012
tobramicina,Mylan,ZOTEON PÓ,100681094,28mcg/dose,"cap dura po inal or +inal",30/08/2017
tofacitinibe (citrato),Pfizer,XELJANZ,102160235,5mg,com rev,13/01/2017
tolterodina (tartarato),Pfizer,DETRUSITOL,102160172,1mg,com rev,12/11/2012
tolterodina (tartarato),Pfizer,DETRUSITOL,102160172,2mg,com rev,12/11/2012
tolterodina (tartarato),Pfizer,DETRUSITOL LA,102160172,"4,0 mg",cap dura lib prol,12/11/2012
topiramato,Janssen Cilag,TOPAMAX,112363327,25mg,com rev,12/11/2012
topiramato,Janssen Cilag,TOPAMAX,112363327,50mg,com rev,12/11/2012
topiramato,Janssen Cilag,TOPAMAX,112363327,100mg,com rev,12/11/2012
topotecano (cloridrato),Novartis Biociências,HYCAMTIN,100681140,4mg/4 mL,po liof sol inj,12/11/2012
tramadol (cloridrato),Grünenthal do Brasil,TRAMAL,102160160,100mg/mL,sol oral,12/11/2012
tramadol (cloridrato),Grünenthal do Brasil,TRAMAL,102160160,50mg,cap dura,12/11/2012
tramadol (cloridrato),Grünenthal do Brasil,TRAMAL,102160160,50mg/mL,sol inj,12/11/2012
tramadol (cloridrato),Grünenthal do Brasil,TRAMAL  RETARD,102160160,100mg,com rev,12/11/2012
"tranexâmico, ácido",Nikkho,TRANSAMIN,156510045,5%,sol inj,02/02/2018
travoprosta,Novartis Biociências,TRAVATAN,100681109,"0,04mg/mL",sol oft,12/11/2012
trazodona (cloridrato),Apsen Farmacêutica,DONAREN,101180130,50mg,com rev,12/11/2012
trazodona (cloridrato),Apsen Farmacêutica,DONAREN,101180130,100mg,com rev,12/11/2012
trazodona (cloridrato),Apsen Farmacêutica,DONAREN RETARD,101180601,150mg,com lib cont,21/01/2013
tretinoína,Theraskin,VITACID,101910267,"0,25mg/g",gel,26/09/2018
tretinoína,Theraskin,VITACID,101910267,"0,5mg/g",gel,26/09/2018
tretinoína,Stiefel,VITANOL A,106750015,"0,25mg/g",crem derm,12/11/2012
tretinoína,Stiefel,VITANOL A,106750015,"0,5mg/g",crem derm,12/11/2012
tretinoína,Stiefel,VITANOL A,106750015,1mg/g,crem derm,12/11/2012
tretinoína,Farmoquímica,VESANOID,103900198,10mg,cap mole,24/01/2019
triancinolona acetonida,Aché,AIRCLIN,105730314,"0,5mcg/dose",sol spr nas,12/11/2012
triancinolona acetonida,Sanofi-Aventis,NASACORT,113000292,550mcg/mL,sus spr nas,12/11/2012
triancinolona acetonida,Aspen Pharma,OMCILON-A ORABASE,137640162,1mg/g,pasta,12/04/2018
trimebutina (maleato),Cosmed,DIGEDRAT,178170113,200mg,cap mole,19/02/2013
trimetazidina ( dicloridrato),Servier,VASTAREL,112780055,20 mg,com rev,19/04/2013
trimetazidina ( dicloridrato),Servier,VASTAREL MR,112780055,35 mg,com rev,19/04/2013
trióxido de arsênio,Zodiac,TRISENOX,122140078,1mg/ml,sol inj,12/11/2012
triptorrelina(acetato),Ferring,GONAPEPTYL DAILY,128760014,"0,1mg/ml",sol inj,12/11/2012
triptorrelina(acetato),Ferring,GONAPEPTYL DEPOT,128760009,"3,75mg","po liof sus inj +diluente",15/06/2018
triptorrelina(embonato),Aché,NEO DECAPEPTYL,105730120,"3,75mg/2mL","po liof sus inj +diluente",12/11/2012
trometamol (fosfomicina),Zambon,MONURIL,100840139,3g,gran,12/11/2012
"trometamol cetorolaco (cetorolacotrometamina)",Farmoquímica,TORADOL,103900190,30mg/mL,sol inj,30/08/2017
"trometamol cetorolaco (cetorolacotrometamina)",União Química,CETROLAC,104971286,"5,0 mg/mL",sol oft,27/12/2019"trometamol cetorolaco (cetorolacotrometamina)",Allergan,ACULAR LS,101470046,"4,0 mg/mL",sol oft,12/11/2012
"trometamol cetorolaco (cetorolacotrometamina)",EMS Sigma Pharma,TORAGESIC,135690611,10mg,com sub lingual,26/09/2018
"trometamol cetorolaco (cetorolacotrometamina)",EMS Sigma Pharma,TORAGESIC,135690611,20mg/mL,sol oral,26/09/2018
tropicamica,Novartis Biociências,MYDRIACYL,100681107,10mg/mL,sol oft,12/11/2012
undecilato de testosterona,Bayer,NEBIDO,170560061,250mg/ml,sol inj,29/10/2014
uréia,Galderma,NUTRAPLUS,129160024,100 mg/g,crem derm,12/11/2012
uréia,Galderma,NUTRAPLUS,129160024,100 mg/mL,loç derm,12/11/2012
uréia,Medley,UREADIN,101810419,200mg/g,crem derm,12/11/2012
valaciclovir (cloridrato),Glaxosmithkline,VALTREX,101070174,500mg,com rev,12/11/2012
valerato de estradiol,Bayer,PRIMOGYNA,170560068,2mg,drag,11/02/2015
valerato de estradiol,Bayer,PRIMOGYNA,170560068,1mg,drag,26/07/2018
valproato de sódio,Abbott,DEPAKENE,105530315,50mg/mL,xpe,12/11/2012
valproato de sódio,Abbott,DEPAKENE,105530315,300mg,com rev,12/11/2012
valproato de sódio,Abbott,DEPAKENE,105530315,500 mg,com rev,12/11/2012
valsartana,Novartis Biociências,DIOVAN,100680065,40mg,com rev,12/11/2012
valsartana,Novartis Biociências,DIOVAN,100680065,80mg,com rev,12/11/2012
valsartana,Novartis Biociências,DIOVAN,100680065,160mg,com rev,12/11/2012
valsartana,Novartis Biociências,DIOVAN,100680065,320mg,com rev,12/11/2012
vancomicina (cloridrato),Antibióticos do Brasil,VANCOCINA  CP,155620005,500mg,po liof sol inj,12/11/2012
vancomicina (cloridrato),Antibióticos do Brasil,VANCOCINA  CP,155620005,1000mg,po liof sol inj,12/11/2012
vardenafil (cloridrato),Bayer,LEVITRA,170560034,5mg,com rev,12/11/2012
vardenafil (cloridrato),Bayer,LEVITRA,170560034,10mg,com rev,12/11/2012
vardenafil (cloridrato),Bayer,LEVITRA,170560034,20mg,com rev,12/11/2012
varfarina sódica,Farmoquímica,MAREVAN,103900147,1mg,com,12/11/2012
varfarina sódica,Farmoquímica,MAREVAN,103900147,2mg,com,12/11/2012
varfarina sódica,Farmoquímica,MAREVAN,103900147,"2,5mg",com,12/11/2012
varfarina sódica,Farmoquímica,MAREVAN,103900147,5mg,com,12/11/2012
varfarina sódica,Farmoquímica,MAREVAN,103900147,"7,5mg",com,12/11/2012
varfarina sódica,Farmoquímica,MAREVAN,103900147,10 mg,com,12/11/2012
vecurônio (brometo),Cristália,VECURON,102980305,4mg/mL,pó liófilo com diluente,12/11/2012
vecurônio (brometo),Cristália,VECURON,102980305,10mg,pó liófilo,12/11/2012
vemurafenibe,Roche,ZELBORAF,101000656,240mg,com rev,13/03/2018
venlafaxina (cloridrato),Wyeth,EFEXOR  XR,121100074,"37,5mg",cap dura lib prol,12/11/2012
venlafaxina (cloridrato),Wyeth,EFEXOR  XR,121100074,75mg,cap dura lib prol,12/11/2012
venlafaxina (cloridrato),Wyeth,EFEXOR  XR,121100074,150mg,cap dura lib prol,12/11/2012
venlafaxina (cloridrato),Sun Farmacêutica do Brasil,VENIZ XR,146820036,"37,5mg",com lib prol,07/04/2020
venlafaxina (cloridrato),Sun Farmacêutica do Brasil,VENIZ XR,146820036,75mg,com lib prol,07/04/2020
venlafaxina (cloridrato),Sun Farmacêutica do Brasil,VENIZ XR,146820036,150mg,com lib prol,07/04/2020
verapamil (cloridrato),Abbott,DILACORON,105530267,120mg,com rev retard,15/05/2018
verapamil (cloridrato),Abbott,DILACORON,105530267,240mg,com rev retard,15/05/2018
verapamil (cloridrato),Abbott,DILACORON,105530267,80mg,com rev,15/05/2018
verteporfina,Novartis Biociências,VISUDYNE,100680890,15mg/30mL,po liof sol inj,12/11/2012
vilazodona (cloridrato),Allergan,VIIBRYD,101830082,10mg,com rev,15/06/2018
vilazodona (cloridrato),Allergan,VIIBRYD,101830082,20mg,com rev,15/06/2018
vilazodona (cloridrato),Allergan,VIIBRYD,101830082,40mg,com rev,15/06/2018
vildagliptina,Novartis Biociências,GALVUS,100681050,50mg,com,12/11/2012
vimblastina (sulfato),Antibióticos do Brasil,VELBAN,155620015,10mg,po liof sol inj,12/11/2012
vimblastina (sulfato),Libbs,FAULBLASTINA,100330130,1mg/1mL,sol inj,12/11/2012
viminol (hidroxibenzoato),Zambon,DIVIDOL,100840020,70mg,cap dura,31/01/2013
vimpocetina,Marjan,VICOG,101550233,5mg,com,13/03/2018
vincristina (sulfato),Zodiac,TECNOCRIS,122140017,1mg/mL,sol inj,12/11/2012
vinorelbina (tartarato),Lab. Pierre Fabre,NAVELBINE,101620249,10mg/mL,sol inj,12/11/2012
vismodegibe,Roche,ERIVEDGE,"101000664102160090",150mg,cap dura,27/12/2019
voriconazol,Wyeth,VFEND,50mg,com rev,12/11/2012,
voriconazol,Wyeth,VFEND,102160090,200mg,com rev,12/11/2012
voriconazol,Wyeth,VFEND,102160090,200mg/19mL,po liof sol inj,12/11/2012
vortioxetina (Bromidrato),Lundbeck,BRINTELLIX,104750052,5mg,com rev,12/04/2018
vortioxetina (Bromidrato),Lundbeck,BRINTELLIX,104750052,10mg,com rev,25/05/2016
vortioxetina (Bromidrato),Lundbeck,BRINTELLIX,104750052,15mg,com rev,26/09/2018
vortioxetina (Bromidrato),Lundbeck,BRINTELLIX,104750052,20mg,com rev,26/09/2018
xilometazolina (cloridrato),Novartis Biociências,OTRIVINA,100680084,1mg/mL,sol got nas,12/11/2012
zidovudina,Lafepe,LAFEPE-ZIDOVUDINA,101830143,10mg/mL,xpe,02/02/2018
zidovudina,Fundação Oswaldo Cruz,"FARMANGUINHOS -ZIDOVUDINA",110630048,100 mg,cap gel dura,26/09/2018
ziprasidona (cloridrato monoidratado),Pfizer,GEODON,102160066,40 mg,cap dura,12/11/2012
ziprasidona (cloridrato monoidratado),Pfizer,GEODON,102160066,80 mg,cap dura,12/11/2012
ziprasidona (cloridrato monoidratado),Pfizer,GEODON,102160066,"20 mg/1,2 mL",po liof sol inj,12/11/2012
"zoledrônico, ácido",Libbs,ZOLIBBS,100330157,4mg/5ml,sol inj,13/01/2017
"zoledrônico, ácido",Sun Farmacêutica do Brasil,ácido zoledrônico,146820032,4mg/5mL,po liof sol inj,31/07/2019
"zoledrônico, ácido",Novartis Biociências,ACLASTA,100681026,5mg/100ml,sol inj,12/11/2012
"zoledrônico, ácido",Novartis Biociências,ZOMETA,100680154,4mg/100ml,sol inj,12/11/2012
zolmitriptana,Astrazeneca,ZOMIG,116180067,"2,5 mg",com rev,12/11/2012
zolmitriptana,Astrazeneca,ZOMIG OD,116180067,"2,5 mg",com orodisp,12/11/2012
zolpidem (hemitartarato),EMS Sigma Pharma,PATZ SL,135690643,5 mg,com subl,12/11/2012
zolpidem (hemitartarato),Sanofi-Aventis,STILNOX,113001001,10 mg,com rev,12/11/2012
zolpidem (hemitartarato),Sanofi-Aventis,STILNOX CR,113001001,"6,25 mg","com multicamada delib prol",12/11/2012
zolpidem (hemitartarato),Sanofi-Aventis,STILNOX CR,113001001,"12,5 mg","com multicamada delib prol",12/11/2012
zopiclona,Sanofi-Aventis,IMOVANE,113000305,"7,5 mg",com rev,12/11/2012
